2010002,"00:00:53.97","00:01:00.97","1",「ちょっとコーラってゆうのは体に悪いから，飲まないほうがいいよー」ってゆうんですよ。"
2010002,"00:01:00.60","00:01:05.60","1",あれ？って思って，そして，「え？，なんで？，コーラって体に悪いの？」"
2010002,"00:01:05.67","00:01:13.67","1",そしたらですね。真ん中の女性がなぜコーラが体に悪いかってことを"
2010002,"00:01:10.13","00:01:15.13","1",すごい淡々と話すわけですよ。"
2010002,"00:01:12.60","00:01:20.60","1",ま，その信憑性，よくわかんないやつ「え？そ，そうかな」みたいなやつもあったんですけど，"
2010002,"00:01:15.93","00:01:20.93","1",けっこう話し続けてて，で，一番最後にゆったんですよ。"
2010002,"00:01:19.67","00:01:29.67","1",「あとねー，信憑性は定かではないけど，"
2010002,"00:01:23.43","00:01:28.43","1",男性でゆったら，てっぺん禿になるらしいよ！」ってゆったんですよ。"
2010002,"00:01:29.20","00:01:35.20","1",「え？てっぺんはげ？ははははは」"
2010002,"00:01:32.27","00:01:37.27","1",ってゆうて左の女性がめっちゃ笑い出したんですよ。"
2010002,"00:01:34.50","00:01:39.50","1",で，笑ってるわってゆったら，今まで黙ってたこの右側におった女性も，"
2010002,"00:01:38.67","00:01:43.67","1",「てっぺん禿？わはははは。別の言い方をしたら，"
2010002,"00:01:43.90","00:01:48.90","1",つるぴか，はげ丸やでーす。わーはははは」"
2010002,"00:01:48.10","00:01:54.10","1",「つるぴかはげ丸？わーはははは」ってゆうて，"
2010002,"00:01:51.40","00:01:56.40","1",真ん中以外の2人がめーちゃ笑い出したんですよ。"
2010002,"00:01:53.83","00:01:58.83","1",で，僕も笑いこらえられなくて，じっと我慢してたんですけど，"
2010002,"00:01:57.47","00:02:02.47","1",したら，ぱって横見たら，本読んでた大学生も本閉じてるんですよ。"
2010002,"00:02:01.00","00:02:06.30","1",本閉じて，耳，聞き耳立てて，めっちゃ笑いこらえてるんですよ。"
2010002,"00:02:04.47","00:02:09.47","1",で，おもろーて思って，で，それでー，その，聞いてたんですけど。"
2010002,"00:02:07.77","00:02:12.77","1",いや，そしたら，あのー，2人がこうやって爆笑してるじゃないですか？"
2010002,"00:02:12.40","00:02:17.40","1",したら，真ん中の女性が，「ちょっと」，むっちゃ怒り出したんですよ。"
2010002,"00:02:16.83","00:02:21.83","1",え，なんやなんや？って思って，楽しみにしてたら，"
2010002,"00:02:19.03","00:02:24.03","1",「ちょっと，つるぴかはげ丸とか"
2010002,"00:02:24.17","00:02:29.17","1",卑猥な単語を公の場所でゆっては，，，だめー！」"
2010002,"00:02:29.23","00:02:34.23","1",ってゆって，もう，おもろー！ってなって。"
2010002,"00:02:32.87","00:02:37.87","1",もうめっちゃ笑いこらえてて，大学生なんか目パーって，おもろい奴だなってゆうて。"
2010002,"00:02:37.70","00:02:42.70","1",それで，この後どうなるんやろどうなるんやろみたいな，"
2010002,"00:02:40.43","00:02:45.43","1",「お，楽しみですね」ゆうて待ってたら，"
2010002,"00:02:42.37","00:02:47.37","1",いち，左の，怒られたほうがゆうたんですよ。さ，最後に，ひとこと。"
2010002,"00:02:45.93","00:02:51.93","1",「ごめんなさい。でも，つるぴかはげ丸になったら，"
2010002,"00:02:52.00","00:02:57.00","1",男性陣ご愁傷様やでーー！」"
2010002,"00:02:58.83","00:03:02.83","1",おあとがよろしいようで。"
2010003,"00:00:01.00","00:00:05.00","1","卒論，実験系なん？そんなことない？"
2010003,"00:00:05.00","00:00:07.00","2","うん，実験系みたいな"
2010003,"00:00:06.00","00:00:10.00","1","あーん。"
2010003,"00:00:10.00","00:00:13.00","2","なんか，パソコンに向かってる，格闘してる感じ"
2010003,"00:00:13.00","00:00:16.00","1","ああ，そう？おれも実験系やわ，"
2010003,"00:00:15.00","00:00:17.00","1","まあ，またみんなにも協力してもらわないと"
2010003,"00:00:17.00","00:00:18.00","2","おお。"
2010003,"00:00:18.00","00:00:20.00","1","いけないんだけども，"
2010003,"00:00:20.00","00:00:24.00","1","まあ謝礼はチョコボール一個くらいは出すか。"
2010003,"00:00:24.00","00:00:26.00","1","2個，2個にする，じゃ"
2010003,"00:00:26.00","00:00:29.00","2","2個，2個，あーん，もう一声！"
2010003,"00:00:29.00","00:00:34.00","1","もう一個？うーん，2個とー，"
2010003,"00:00:34.00","00:00:35.00","1","まわりのチョコレートなめたピーナッツ1個"
2010003,"00:00:35.00","00:00:37.00","2","あーん"
2010003,"00:00:36.00","00:00:37.00","1","これどう？"
2010003,"00:00:37.00","00:00:40.00","2","ポッキーの下のほうがいいのかな"
2010003,"00:00:38.00","00:00:40.00","1","あはは，"
2010003,"00:00:40.00","00:00:42.00","1","ポッキーの下"
2010003,"00:00:40.00","00:00:43.00","2","めっちゃ濡れたやつ"
2010003,"00:00:44.00","00:00:47.00","1","キノコの山とたけのこの里ってどっちが好き？"
2010003,"00:00:47.00","00:00:49.00","2","俺はたけのこやな"
2010003,"00:00:48.00","00:00:50.00","1","たけのこ派か？"
2010003,"00:00:48.00","00:00:51.00","2","うん，たけのこ"
2010003,"00:00:50.00","00:00:54.00","1","あの戦争ってほんまにどうでもいいよな"
2010003,"00:00:52.00","00:00:54.00","2","はははは"
2010003,"00:00:54.00","00:00:57.00","1","やったら熱くなる人おるけど"
2010003,"00:00:57.00","00:00:59.00","2","たけのこに決まってるんだろみたなな"
2010003,"00:00:59.00","00:01:04.00","1","ああ，あのー，きのことたけのこが２つ一緒にパックなったやつ知ってる？"
2010003,"00:01:03.00","00:01:05.00","2","あるな。"
2010003,"00:01:03.00","00:01:06.00","1","パックになったってゆうか，アソートのやつ"
2010003,"00:01:05.00","00:01:07.00","2","はいはいはい"
2010003,"00:01:05.00","00:01:08.00","1","あれでいいと思うんやけどな"
2010003,"00:01:07.00","00:01:09.00","2","ふふふ"
2010003,"00:01:08.00","00:01:10.00","1","ダメなんかな"
2010003,"00:01:10.00","00:01:13.00","2","あれー，なあ，あれー，でも名前付けるときにどうすんねんって話になってくるもんな"
2010003,"00:01:13.00","00:01:16.00","1","なんやっけー？きのこのー，"
2010003,"00:01:16.00","00:01:20.00","1","里，じゃなくて，いや，もうどうでもいいな"
2010003,"00:01:20.00","00:01:22.00","2","あー，どーでもええわ"
2010003,"00:01:22.00","00:01:25.00","1","なんかビスケット好きな人は，たけのこ派で，"
2010003,"00:01:25.00","00:01:29.00","1","チョコレート，好きな人はきのこ派"
2010003,"00:01:29.00","00:01:31.00","2","ああ，そうゆうあれなんかな"
2010003,"00:01:31.00","00:01:33.00","1","みたいな"
2010003,"00:01:33.00","00:01:36.00","2","あるよな，あの，"
2010003,"00:01:36.00","00:01:40.00","2","両方好きな人はたけのこ行きそうな感じするけどな。"
2010003,"00:01:39.50","00:01:42.00","2","チョコレートが濃いみたいな感じ。"
2010003,"00:01:40.00","00:01:42.00","1","あーそうかな，"
2010003,"00:01:42.00","00:01:46.00","1","いや，ま，どっちかを単品で買うとすればたけのこやけどな"
2010003,"00:01:46.00","00:01:47.00","2","うっふ，やっぱたけのこ派か？"
2010003,"00:01:47.00","00:01:50.00","1","うーん，いや，でもー，"
2010003,"00:01:49.00","00:01:52.00","1","もし，きのこがキャンペーンで10円安かったらきのこ買う"
2010003,"00:01:52.00","00:01:55.00","2","あっは，ほんまにどっちでもいい感じ。"
2010003,"00:01:55.00","00:01:57.00","1","どっちでもいいよー"
2010003,"00:01:55.00","00:02:00.00","2","どっちでもいいなー"
2010004,"00:00:00.00","00:00:01.00","1","滞納してたことがあって，"
2010004,"00:00:01.00","00:00:05.00","1","それを，も，不動産屋さんに"
2010004,"00:00:05.00","00:00:07.00","1","直接払いに来て言われたの。"
2010004,"00:00:07.00","00:00:09.00","1","で，財布に結構大金，"
2010004,"00:00:09.00","00:00:11.00","1","じゅ，二十万くらい入れて，"
2010004,"00:00:11.00","00:00:12.00","1","向かってたんです。"
2010004,"00:00:12.00","00:00:15.00","1","そしたらー，ひったくりにあってー。"
2010004,"00:00:15.00","00:00:18.00","1","で，もうがっくりってきてて，"
2010004,"00:00:18.00","00:00:20.00","1","で，もうどうしようもないから，"
2010004,"00:00:20.00","00:00:22.00","1","とりあえず，家帰って，家にー，"
2010004,"00:00:22.00","00:00:23.00","1","何かのための時のお金で"
2010004,"00:00:23.00","00:00:25.00","1","3000円とってあってー。"
2010004,"00:00:25.00","00:00:27.00","1","その3000円でー，"
2010004,"00:00:27.00","00:00:30.00","1","博打しかない，とおも，あはははは。"
2010004,"00:00:30.00","00:00:32.00","1","で，パチンコ行ったんですよ。"
2010004,"00:00:32.00","00:00:36.00","1","で，人生初めて，い，行ってー。"
2010004,"00:00:36.00","00:00:39.00","1","で，20万にな，めっちゃくちゃ勝ってー，"
2010004,"00:00:39.00","00:00:41.00","1","店員さんにようわからへんから，"
2010004,"00:00:41.00","00:00:44.00","1","とりあえず20万になったら止めてください，ってゆって，"
2010004,"00:00:44.00","00:00:46.00","1","ほんまに20万稼いで帰ったんです，"
2010004,"00:00:46.00","00:00:51.00","1","あははは。（やんややんや）"
2010004,"00:00:51.00","00:00:56.00","1","え，でもそれ以来，それ以来もうやってないですしー。もそ，"
2010004,"00:00:56.00","00:00:58.00","2","すごいね，それ"
2010004,"00:00:58.00","00:01:00.00","1","そう，生き延びたんです，それで。"
2010005,"00:00:00.00","00:00:02.00","1","えー，僕の頭はくせ毛でしてー。"
2010005,"00:00:02.00","00:00:04.00","1","えー，そうですね，"
2010005,"00:00:04.00","00:00:06.00","1","雨の日ーとかは結構いい具合に"
2010005,"00:00:06.00","00:00:08.00","1","パーマあてた具合になってー。"
2010005,"00:00:08.00","00:00:10.00","1","すごいー，自己満足して，"
2010005,"00:00:10.00","00:00:12.00","1","外に出るときがあるんですけども。"
2010005,"00:00:12.00","00:00:14.00","1","えー，つい先日ですね。"
2010005,"00:00:14.00","00:00:17.00","1","えー，雨の日に外に出て，"
2010005,"00:00:17.00","00:00:20.00","1","あ，今日いいくせ毛具合だなと"
2010005,"00:00:20.00","00:00:22.00","1","自己満足していたところ，"
2010005,"00:00:22.00","00:00:23.00","1","近所の小学生に，"
2010005,"00:00:23.00","00:00:27.00","1","「あ，親せきと，親戚のおばちゃんと同じ髪型だ！」"
2010005,"00:00:27.00","00:00:30.00","1","と言われ，多少傷つきました。"
2010005,"00:00:30.00","00:00:32.00","1","以上です。"
2010006,"00:00:00.00","00:00:02.00","1","なんか1個，TOEICのじっしゅ，"
2010006,"00:00:02.00","00:00:05.00","1","TOEFLの実習っていうのがあってさ"
2010006,"00:00:02.00","00:00:04.50","2","ああ，ああ，はい，はい，あった，あった"
2010006,"00:00:04.00","00:00:06.00","1","あったやろ？"
2010006,"00:00:05.00","00:00:06.00","2","うん"
2010006,"00:00:06.00","00:00:08.00","1","あれー，で，もう，ついでに資格の勉強やと思って，"
2010006,"00:00:08.00","00:00:10.00","1","べん，やろー思うて，"
2010006,"00:00:08.00","00:00:10.00","2","うん"
2010006,"00:00:10.00","00:00:12.00","1","ついでに単位取れるんなら，あっついなー思って，"
2010006,"00:00:12.00","00:00:15.00","1","行ってみたら，俺しかおらんかって，4回生"
2010006,"00:00:15.00","00:00:16.00","2","ふふふふふ"
2010006,"00:00:16.00","00:00:19.00","1","ふふっふ，おおっ，なんやこれって思って，"
2010006,"00:00:19.00","00:00:21.00","1","いっ，いざ履修して，勉強して，"
2010006,"00:00:21.00","00:00:23.00","1","あ，まあ，これええな，ああ，これで単位とれるんやったらー，"
2010006,"00:00:23.00","00:00:25.00","1","って思ったんやけど，なんか，"
2010006,"00:00:25.00","00:00:27.00","1","シラバスよう見たら，"
2010006,"00:00:27.00","00:00:29.00","1","単位ゼロやってんやん"
2010006,"00:00:27.00","00:00:29.00","2","うそ？"
2010006,"00:00:29.00","00:00:32.00","1","ゼロ単位ってなってて"
2010006,"00:00:29.00","00:00:32.00","2","ええーー"
2010006,"00:00:32.00","00:00:34.00","1","そんなんあんねやっていう。"
2010006,"00:00:34.00","00:00:38.00","1","なんか，そう，んなの，見たことないやろ？だって，そんなの。"
2010006,"00:00:34.00","00:00:38.00","2","ないないないない。"
2010006,"00:00:38.00","00:00:42.00","1","そう，おんなじ時間にJICAのやつが，あってん。"
2010006,"00:00:42.00","00:00:44.00","1","取るやつないなっていう。"
2010006,"00:00:44.00","00:00:46.00","2","ほお，ほお，ほお，ほお。"
2010006,"00:00:46.00","00:00:49.00","1","そんなんのー，なんか，まあ，"
2010006,"00:00:49.00","00:00:50.00","1","16単位履修して，"
2010006,"00:00:50.00","00:00:53.00","1","それにビビる俺もどうやねんつう話なんやけど。"
2010006,"00:00:53.00","00:00:55.00","2","はは，そうやな。"
2010006,"00:00:53.00","00:00:55.00","1","うん。"
2010007,"00:00:00.00","00:00:03.00","1","そうあのやつ。ほんとにね，"
2010007,"00:00:03.00","00:00:04.00","1","まえ，大学の時に，"
2010007,"00:00:04.00","00:00:06.00","1","友達と2人で，"
2010007,"00:00:06.00","00:00:07.00","1","あのー，飲みに行っててね。"
2010007,"00:00:07.00","00:00:09.00","1","やっこ頼んだの。"
2010007,"00:00:09.00","00:00:11.00","1","で，まあ，醤油かけて，"
2010007,"00:00:11.00","00:00:13.00","1","なんとなーく食ったんですよ。"
2010007,"00:00:13.00","00:00:15.00","1","しゃべりながら，あー言いながら。"
2010007,"00:00:15.00","00:00:17.00","1","俺の人生はー，みたいなこと，"
2010007,"00:00:17.00","00:00:18.00","1","食ってたんだよ。"
2010007,"00:00:18.00","00:00:20.00","1","したら，変な，あの，やっこだなー。"
2010007,"00:00:20.00","00:00:23.00","1","ものすごい変な味だったな。"
2010007,"00:00:23.00","00:00:26.00","1","でも，2人でそうと食ってて。"
2010007,"00:00:26.00","00:00:28.00","1","で，こうやって食って，なんか変な味がするなと"
2010007,"00:00:28.00","00:00:30.00","1","思いながらも食ってたの。で，全部食い終わったの。"
2010007,"00:00:30.00","00:00:33.00","1","最後に，あのー，なんだっけな？かつおぶしが残るんだよな，"
2010007,"00:00:33.00","00:00:34.00","1","下の方に。"
2010007,"00:00:34.00","00:00:36.00","1","で，それ，かつおぶしもったいないから，食べてさ。"
2010007,"00:00:36.00","00:00:38.00","1","で，ぺちゃぺちゃって，こう，醤油つけて，パッと食ったんやん。"
2010007,"00:00:38.00","00:00:41.00","1","ソースかけてんじゃん，これ。ははははは。"
2010007,"00:00:41.00","00:00:44.00","1","それ，醤油って思い込んでるからね。"
2010007,"00:00:44.00","00:00:47.00","1","最後までわからないの，ソースだって。"
2010007,"00:00:47.00","00:00:49.00","1","ほんと，そんなの，人間の味覚って，そんなもんよ。"
2010007,"00:00:49.00","00:00:51.00","1","ほーんとに，わかんない。うん。"
2010008,"00:00:01.4","00:00:02.7","2","最近ちゃんと御飯食べてんの？"
2010008,"00:00:03.7","00:00:04.1","1","ごはん？"
2010008,"00:00:04.6","00:00:05.0","2","うん"
2010008,"00:00:05.1","00:00:06.1","1","ごはん食べて"
2010008,"00:00:06.7","00:00:06.9","1","食べて"
2010008,"00:00:06.9","00:00:07.5","1","あ　そう！"
2010008,"00:00:07.8","00:00:08.4","1","そうや！"
2010008,"00:00:08.6","00:00:09.7","1","ちょ　麻婆茄子な"
2010008,"00:00:10.2","00:00:10.9","2","おおほほほ"
2010008,"00:00:11.0","00:00:11.4","1","をー"
2010008,"00:00:11.4","00:00:12.6","2","おほほ　麻婆茄子って"
2010008,"00:00:12.2","00:00:12.8","1","麻婆茄子な"
2010008,"00:00:12.8","00:00:14.2","1","作ってさ　なすび安かったからぁ"
2010008,"00:00:14.6","00:00:15.0","2","うん"
2010008,"00:00:15.1","00:00:17.5","1","ちゃんと　あのー　みミンチも買ってー"
2010008,"00:00:17.8","00:00:18.3","2","はぁはぁ"
2010008,"00:00:19.4","00:00:20.1","1","でーあのー"
2010008,"00:00:20.5","00:00:22.0","1","甜麺醤とか使ってぇ"
2010008,"00:00:22.6","00:00:24.1","2","あれやな　クックドゥーとか使わずにって"
2010008,"00:00:24.0","00:00:26.0","1","そう　クックドゥーとか使わない　そうそうそう"
2010008,"00:00:26.0","00:00:29.0","2","な麻婆系は使わんと　なんか普通に　調合したほうがうまいよな"
2010008,"00:00:29.0","00:00:30.3","1","そうそうそうそう　簡単やしな"
2010008,"00:00:30.8","00:00:31.2","2","うん"
2010008,"00:00:31.6","00:00:33.6","1","でまあ　お　おいしくできてんけどぉ"
2010008,"00:00:33.9","00:00:34.3","2","はぁん"
2010008,"00:00:34.7","00:00:36.1","1","まあ　一食分余ったと"
2010008,"00:00:36.6","00:00:37.0","2","ふん"
2010008,"00:00:37.6","00:00:39.2","1","で　次の日バイトがあってぇ"
2010008,"00:00:39.4","00:00:39.9","2","ふんふん"
2010008,"00:00:40.2","00:00:41.3","1","まかないがあるからぁ"
2010008,"00:00:42.2","00:00:42.8","2","ああ　出るんや"
2010008,"00:00:43.0","00:00:43.5","1","そうそうそう"
2010008,"00:00:44.5","00:00:46.1","1","その作った麻婆茄子をぉ"
2010008,"00:00:44.8","00:00:46.3","2","あのライブハウス　作ったりすんの？"
2010008,"00:00:46.2","00:00:47.5","1","そうそうそうライブハウスやから"
2010008,"00:00:46.5","00:00:47.3","2","ああ　ライブハウスやから"
2010008,"00:00:47.5","00:00:47.9","2","ああ"
2010008,"00:00:49.4","00:00:50.8","1","残った分を食わずにぃ"
2010008,"00:00:51.2","00:00:51.5","2","うん"
2010008,"00:00:51.7","00:00:53.3","1","一日　丸一日経過してぇ"
2010008,"00:00:53.6","00:00:54.0","2","ああ"
2010008,"00:00:54.2","00:00:56.1","1","で　ちょうどそん時　あの　生ごみがぁ"
2010008,"00:00:57.4","00:00:58.9","1","出す日を2回逃してぇ"
2010008,"00:00:59.4","00:01:00.2","2","月　木？"
2010008,"00:01:00.6","00:01:01.3","1","そうそうそう"
2010008,"00:01:01.5","00:01:02.1","2","逃した!?"
2010008,"00:01:02.3","00:01:04.5","2","2回　2回逃したら　まずいやろ?!"
2010008,"00:01:04.6","00:01:06.0","1","2回逃して　たまっててぇ"
2010008,"00:01:06.3","00:01:06.9","2","うんうん"
2010008,"00:01:07.0","00:01:08.0","1","で　そう　ほら"
2010008,"00:01:08.5","00:01:10.2","1","神戸市指定の青いゴミ袋に"
2010008,"00:01:10.6","00:01:12.3","2","わかるわかる　あの変なキャラクター書いたやつやろ？"
2010008,"00:01:12.3","00:01:13.3","1","そうそう　生ごみを（笑）"
2010008,"00:01:13.3","00:01:14.0","1","ちょっと（笑）"
2010008,"00:01:14.3","00:01:15.4","1","変てゆったんなよ（笑）"
2010008,"00:01:15.4","00:01:15.9","2","ふふふっ"
2010008,"00:01:17.0","00:01:18.1","1","たまっててぇ"
2010008,"00:01:18.1","00:01:20.1","1","あのー　ちっちゃいハエがわくわけよ"
2010008,"00:01:18.4","00:01:18.9","2","うーん"
2010008,"00:01:20.7","00:01:21.1","2","あー"
2010008,"00:01:21.5","00:01:24.0","1","で　あわててガムテープで　口　ふ　ふさいでぇ"
2010008,"00:01:25.0","00:01:28.0","1","うわー！　ウジもいるなー！　と思ってたらぁ"
2010008,"00:01:29.7","00:01:31.1","1","あ　その　麻婆茄子が"
2010008,"00:01:31.4","00:01:31.8","2","うーん"
2010008,"00:01:31.9","00:01:35.2","1","やつら異常に　あの短距離走とか　かなり　足速いからー"
2010008,"00:01:35.3","00:01:35.9","2","うふふん"
2010008,"00:01:35.9","00:01:36.8","1","あはははん"
2010008,"00:01:36.8","00:01:38.9","1","で　一気に　あのゴールしちゃってぇ（笑）"
2010008,"00:01:38.9","00:01:39.6","2","ふふふふふふ"
2010008,"00:01:40.3","00:01:41.7","1","ラップの中で　こう"
2010008,"00:01:42.2","00:01:42.8","1","ちょかーー"
2010008,"00:01:42.8","00:01:44.1","1","なんか白くなっててー（笑）"
2010008,"00:01:44.4","00:01:45.8","2","え？　それは　わいてたの？"
2010008,"00:01:46.8","00:01:47.5","2","わいてはないの？"
2010008,"00:01:48.0","00:01:49.6","1","そん時はまだ　わいてなかってんけどぉ"
2010008,"00:01:49.5","00:01:50.3","2","そんときはまだ（笑）？"
2010008,"00:01:50.3","00:01:50.6","1","うん"
2010008,"00:01:50.5","00:01:50.7","2","ふん"
2010008,"00:01:51.1","00:01:52.7","1","「あ！　しまったー！」っと思って"
2010008,"00:01:52.7","00:01:53.8","1","寝て起きたらぁ"
2010008,"00:01:54.1","00:01:54.4","2","うん"
2010008,"00:01:54.1","00:01:54.9","1","わいててぇ（笑）"
2010008,"00:01:55.1","00:01:56.7","2","ぅううわぁああーー！"
2010008,"00:01:55.8","00:01:56.7","1","ふふふふふふ"
2010008,"00:01:57.0","00:01:58.7","1","（笑）　わいててー（笑）"
2010008,"00:01:59.8","00:02:03.4","1","あー　ちっちゃい　ハエの成虫が2匹とぉ"
2010008,"00:02:00.0","00:02:01.4","2","不潔なー！"
2010008,"00:02:03.8","00:02:04.2","1","あと"
2010008,"00:02:03.8","00:02:05.1","2","あ　成虫もおったんや　もう"
2010008,"00:02:04.8","00:02:06.9","1","うん　あの無数の　あの"
2010008,"00:02:07.6","00:02:08.3","2","麻婆ウジ？"
2010008,"00:02:08.6","00:02:09.9","1","うん　ははははは"
2010008,"00:02:10.6","00:02:11.6","1","（笑）"
2010008,"00:02:11.6","00:02:13.8","1","あのー　ね　麻婆の中に　なんか"
2010008,"00:02:13.8","00:02:14.9","1","白ーい　ちっちゃいのが"
2010008,"00:02:14.9","00:02:16.4","1","うにゅにゅにゅにゅにゅにゅにゅにゅって"
2010008,"00:02:16.3","00:02:17.0","2","お前さぁ"
2010008,"00:02:17.0","00:02:20.5","2","オレが　次　麻婆食べる時のこと　考えてくれよ　マジで！！"
2010008,"00:02:19.5","00:02:21.6","1","ははは　あははははは"
2010008,"00:02:22.2","00:02:24.4","2","もう　今日帰って　ご飯　麻婆茄子やったら　オレ"
2010008,"00:02:24.2","00:02:27.3","1","はははははは"
2010008,"00:02:24.4","00:02:25.4","2","どうしたらいいねん！！"
2010008,"00:02:26.5","00:02:27.8","2","ほんーまに　怒るで！"
2010008,"00:02:28.0","00:02:30.9","1","いやー　あれはすごいよ　ちょっとー（笑）"
2010008,"00:02:30.9","00:02:32.1","1","トラウマもんやで　あれ"
