2023061,"00:02:11.0","00:02:14.2","1","こうー、ま、そ、その辺の話はちょっと端折りますけど、"
2023061,"00:02:15.3","00:02:16.4","1","それで、あのー、"
2023061,"00:02:18.0","00:02:19.8","1","いや、きっと睡眠薬が原因なんで、"
2023061,"00:02:19.8","00:02:21.8","1","それで、看護師さんがやっ言ったら、そのー、"
2023061,"00:02:21.8","00:02:25.8","1","幻覚を？治す？薬もあるから、それのみますかって"
2023061,"00:02:25.8","00:02:31.0","1","「いえ、ちょっと、あのー、もうちょっと薬、薬やめてください」って言ったりしてて、"
2023061,"00:02:31.4","00:02:38.4","1","じゃ、その後ーその2日ーぐらい、あの2晩ぐらいもう全然もうただの本当に喋ってて、"
2023061,"00:02:38.3","00:02:44.0","1","もうこれー、力が、体力がなくなってもう事切れるんじゃないかぐらいの勢いで喋ってたんですけど、"
2023061,"00:02:44.0","00:02:49.5","1","そしたら朝、急にぐっすり寝て、全然起きないですよ。"
2023061,"00:02:49.5","00:02:56.1","1","揺らしても喋りかけても、もう昏睡みたいな感じで、ご飯が来るんだけどそのまま返してスキップする感じでー、"
2023061,"00:02:56.3","00:03:00.0","1","話しかけても起きないし、もうこれ目が覚めるんだろうかとか思って、"
2023061,"00:03:00.0","00:03:04.6","1","そっちがまた怖くなって、本当にホラーの3日間だったんですよ。"
2023061,"00:03:05.0","00:03:10.7","1","それでもう、昼間寝るし、ずーっと寝て起きなくて、それでも、まぁ、あのー"
2023061,"00:03:10.7","00:03:11.5","1","目が覚めたときには"
2023061,"00:03:11.5","00:03:14.6","1","やっぱりそばにいないといけないと思ってずっといたんですけど、"
2023061,"00:03:14.6","00:03:17.0","1","2日目、もう、なんかどうも起きそうにもないしー、"
2023061,"00:03:17.0","00:03:20.0","1","だからずっと洗濯とか、あのコインランドリとかあるんですけど、"
2023061,"00:03:20.0","00:03:24.0","1","あの、行けてないので、ちょっと洗濯しなきゃっていうので、ま、寝てるからー、"
2023061,"00:03:24.6","00:03:30.5","1","ちょっとコインランドリに入れてくるぐらいはいいだろうと思って、持って行って、急いで帰ってきた。"
2023061,"00:03:31.0","00:03:35.0","1","で、帰ってきて部屋に入ったら、目を覚ましてるんです。"
2023061,"00:03:35.0","00:03:40.5","1","目を覚ましてるんだけどー、全然顔の表情が、違うんです。"
2023061,"00:03:41.0","00:03:45.0","1","本当に、えっ、そんな母の顔見たことがないっていうような顔で、"
2023061,"00:03:45.2","00:03:48.1","1","だからその本当にもうせん妄の状態があって、ぐぅっと寝てて、"
2023061,"00:03:48.0","00:03:54.0","1","でー、普通、今目が覚めた、やっと目が覚めたと思ったら、もう本当全然もう別人みたいな感じ。"
2023061,"00:03:54.0","00:03:58.0","1","それもう私、ちょっとそれでゾクッとなって、怖くて、"
2023061,"00:03:58.3","00:04:01.8","1","それでもう、なんか足、体がすくんでっていうか、"
2023061,"00:04:01.8","00:04:05.1","1","動かなくてー、話しかけ、それじーっと見てるわけ、私も。"
2023061,"00:04:05.0","00:04:09.0","1","じーっと見てるんだけど、もう本当に母じゃないっていう感じで。"
2023061,"00:04:09.0","00:04:13.1","1","振り返ると、もう私思わず、もう部屋を出たんですね。"
2023061,"00:04:12.6","00:04:13.6","2","うん、うん"
2023061,"00:04:13.0","00:04:16.0","1","部屋を出てー、それでこう、パッと見たら、"
2023061,"00:04:16.0","00:04:20.0","1","部屋の番号が、違ってたっていう"
2023061,"00:04:19.8","00:04:21.1","2","はははは"
2023061,"00:04:21.0","00:04:24.1","1","本当に、別人だったっていう"
2023061,"00:04:23.7","00:04:25.5","2","ははははは"
2023061,"00:04:26.0","00:04:28.0","1","別人だった。"
2023061,"00:04:27.7","00:04:30.0","1","すいません、失礼しました。"
2023061,"00:04:28.5","00:04:29.7","2","ははは"
